t_s,alt_ft_rel,vel,acc
119.315,-3.11,10.0,9.75
119.82,-3.23,10.0,9.79
120.325,-3.23,10.0,9.75
120.83,-3.14,10.0,9.79
121.344,-3.18,10.0,9.77
121.844,-3.15,10.0,9.92
122.345,-3.14,10.0,9.86
122.85,-3.16,10.0,9.86
123.355,-3.27,10.0,9.91
123.859,-3.27,10.0,9.86
124.364,-3.3,10.0,9.8
124.869,-3.27,10.0,9.93
125.375,-3.27,10.0,9.79
125.879,-3.36,10.0,9.87
126.384,-3.4,10.0,9.74
126.889,-3.36,10.0,9.76
