31.832,0,0.000,23.623,0.000,0.000,-0.074,0.0000000,0.0000000,0.000,0.000,0.466297,0.405268,0.785567,-0.034768
32.337,0,0.000,23.611,0.000,0.000,0.108,0.0000000,0.0000000,0.000,0.000,0.467584,0.414626,0.780063,-0.030869
32.837,0,0.000,23.614,0.000,0.000,0.047,0.0000000,0.0000000,0.000,0.000,0.470612,0.411917,0.779217,-0.040853
33.340,0,0.000,23.625,0.000,0.000,-0.017,0.0000000,0.0000000,0.000,0.000,0.476007,0.406351,0.777973,-0.055266
33.840,0,0.005,23.625,0.000,0.000,-0.107,0.0000000,0.0000000,0.000,0.000,0.475046,0.417364,0.773114,-0.049326
34.342,0,0.000,23.625,0.000,0.000,-0.051,0.0000000,0.0000000,0.000,0.000,0.478522,0.419979,0.768746,-0.060530
34.842,0,0.000,23.620,0.000,0.000,0.050,0.0000000,0.0000000,0.000,0.000,0.480435,0.418057,0.768243,-0.064908
35.345,0,0.000,23.627,0.000,0.000,-0.031,0.0000000,0.0000000,0.000,0.000,0.483584,0.418887,0.765785,-0.065218
35.845,0,0.000,23.623,0.000,0.000,-0.019,0.0000000,0.0000000,0.000,0.000,0.486617,0.423466,0.760809,-0.071060
36.348,0,0.000,23.625,0.000,0.000,-0.144,0.0000000,0.0000000,0.000,0.000,0.474658,0.420487,0.769626,-0.074602
36.848,0,0.000,23.609,0.000,0.000,0.014,0.0000000,0.0000000,0.000,0.000,0.473666,0.431195,0.764433,-0.073163
37.348,0,0.000,23.618,0.000,0.000,0.053,0.0000000,0.0000000,0.000,0.000,0.481110,0.434419,0.757391,-0.078567
37.852,0,0.000,23.620,0.000,0.000,0.138,0.0000000,0.0000000,0.000,0.000,0.479000,0.439519,0.754812,-0.087413
38.355,0,0.000,23.623,0.000,0.000,-0.054,0.0000000,0.0000000,0.000,0.000,0.474417,0.442146,0.755647,-0.091828
38.859,0,0.000,23.611,0.000,0.000,-0.027,0.0000000,0.0000000,0.000,0.000,0.469224,0.465782,0.746271,-0.077170
39.361,0,0.000,23.609,0.000,0.000,0.313,0.0000000,0.0000000,0.000,0.000,0.462171,0.477054,0.742617,-0.085660
39.864,0,0.000,23.614,0.000,0.000,0.138,0.0000000,0.0000000,0.000,0.000,0.458216,0.476030,0.744068,-0.098978
40.367,0,0.000,23.630,0.000,0.000,0.079,0.0000000,0.0000000,0.000,0.000,0.467285,0.473358,0.741051,-0.091764
40.870,0,0.000,23.620,0.000,0.000,-0.040,0.0000000,0.0000000,0.000,0.000,0.471406,0.471690,0.738320,-0.100837
41.373,0,0.000,23.598,0.000,0.000,-0.034,0.0000000,0.0000000,0.000,0.000,0.457266,0.464560,0.751337,-0.102883
41.876,0,0.000,23.618,0.000,0.000,-0.138,0.0000000,0.0000000,0.000,0.000,0.453796,0.466114,0.753444,-0.095552
42.379,0,0.000,23.609,0.000,0.000,0.045,0.0000000,0.0000000,0.000,0.000,0.456040,0.467159,0.751161,-0.097708
42.882,0,0.000,23.620,0.000,0.000,-0.061,0.0000000,0.0000000,0.000,0.000,0.460021,0.466527,0.749896,-0.091592
43.385,0,0.000,23.616,0.000,0.000,0.085,0.0000000,0.0000000,0.000,0.000,0.467478,0.458543,0.751068,-0.084259
43.888,0,0.000,23.623,0.000,0.000,-0.040,0.0000000,0.0000000,0.000,0.000,0.451765,0.456371,0.761888,-0.084616
44.391,0,0.005,23.620,0.000,0.000,0.024,0.0000000,0.0000000,0.000,0.000,0.457538,0.468416,0.752198,-0.073781
44.894,0,0.000,23.611,0.000,0.000,0.064,0.0000000,0.0000000,0.000,0.000,0.456675,0.468474,0.753690,-0.062701
45.397,0,0.000,23.604,0.000,0.000,-0.115,0.0000000,0.0000000,0.000,0.000,0.457394,0.484693,0.742269,-0.070000
45.900,0,0.000,23.602,0.000,0.000,-0.197,0.0000000,0.0000000,0.000,0.000,0.465290,0.481711,0.739336,-0.069584
46.403,0,0.000,23.639,0.000,0.000,-0.027,0.0000000,0.0000000,0.000,0.000,0.462645,0.484420,0.738884,-0.073127
46.906,0,0.000,23.643,0.000,0.000,-0.125,0.0000000,0.0000000,0.000,0.000,0.470083,0.488980,0.732784,-0.054301
47.409,0,0.000,23.630,0.000,0.000,-0.071,0.0000000,0.0000000,0.000,0.000,0.466926,0.484915,0.735027,-0.081070
47.913,0,0.000,23.614,0.000,0.000,-0.109,0.0000000,0.0000000,0.000,0.000,0.462064,0.491784,0.734086,-0.075917
48.416,0,0.000,23.609,0.000,0.000,0.097,0.0000000,0.0000000,0.000,0.000,0.472378,0.494074,0.725550,-0.079544
48.919,0,0.000,23.616,0.000,0.000,-0.036,0.0000000,0.0000000,0.000,0.000,0.479455,0.499525,0.718040,-0.070824
49.422,0,0.000,23.616,0.000,0.000,-0.000,0.0000000,0.0000000,0.000,0.000,0.471996,0.501066,0.720773,-0.081481
50.428,0,0.000,23.607,0.000,0.000,0.081,0.0000000,0.0000000,0.000,0.000,0.462378,0.507668,0.721390,-0.089867
50.931,0,0.000,23.618,0.000,0.000,-0.023,0.0000000,0.0000000,0.000,0.000,0.466602,0.501599,0.722937,-0.089677
51.434,0,0.000,23.614,0.000,0.000,-0.303,0.0000000,0.0000000,0.000,0.000,0.473177,0.509568,0.713365,-0.086913
51.937,0,0.000,23.611,0.000,0.000,0.066,0.0000000,0.0000000,0.000,0.000,0.460497,0.510053,0.721372,-0.086083
52.440,0,0.000,23.634,0.000,0.000,-0.053,0.0000000,0.0000000,0.000,0.000,0.458380,0.505641,0.725281,-0.090456
52.943,0,0.000,23.634,0.000,0.000,0.022,0.0000000,0.0000000,0.000,0.000,0.454438,0.514452,0.722474,-0.082806
53.446,0,0.000,23.618,0.000,0.000,-0.106,0.0000000,0.0000000,0.000,0.000,0.451011,0.514332,0.723262,-0.094566
53.949,0,0.005,23.620,0.000,0.000,0.021,0.0000000,0.0000000,0.000,0.000,0.451340,0.517330,0.721280,-0.091739
54.452,0,0.000,23.614,0.000,0.000,0.004,0.0000000,0.0000000,0.000,0.000,0.451453,0.527054,0.712808,-0.101531
54.955,0,0.000,23.620,0.000,0.000,-0.009,0.0000000,0.0000000,0.000,0.000,0.457368,0.516537,0.716796,-0.101034
55.458,0,0.000,23.620,0.000,0.000,0.060,0.0000000,0.0000000,0.000,0.000,0.456823,0.497806,0.730250,-0.101177
55.962,0,0.000,23.620,0.000,0.000,-0.237,0.0000000,0.0000000,0.000,0.000,0.464575,0.498001,0.723730,-0.111264
56.464,0,0.000,23.604,0.000,0.000,-0.102,0.0000000,0.0000000,0.000,0.000,0.460520,0.492443,0.729720,-0.113710
56.967,0,0.000,23.618,0.000,0.000,-0.008,0.0000000,0.0000000,0.000,0.000,0.462008,0.499723,0.724178,-0.111318
57.470,0,0.000,23.609,0.000,0.000,-0.103,0.0000000,0.0000000,0.000,0.000,0.463170,0.491927,0.727844,-0.117153
57.973,0,0.000,23.620,0.000,0.000,0.021,0.0000000,0.0000000,0.000,0.000,0.455948,0.494848,0.731329,-0.111331
58.477,0,0.000,23.611,0.000,0.000,-0.028,0.0000000,0.0000000,0.000,0.000,0.457178,0.502040,0.724649,-0.117590
58.980,0,0.000,23.614,0.000,0.000,0.074,0.0000000,0.0000000,0.000,0.000,0.461330,0.503981,0.721448,-0.112649
59.483,0,0.000,23.611,0.000,0.000,-0.073,0.0000000,0.0000000,0.000,0.000,0.454177,0.515984,0.718872,-0.103475
59.986,0,0.000,23.607,0.000,0.000,-0.033,0.0000000,0.0000000,0.000,0.000,0.453837,0.512023,0.720836,-0.110727
60.489,0,0.000,23.609,0.000,0.000,-0.206,0.0000000,0.0000000,0.000,0.000,0.455550,0.512805,0.717630,-0.120469
60.992,0,0.000,23.639,0.000,0.000,-0.356,0.0000000,0.0000000,0.000,0.000,0.462393,0.520143,0.709902,-0.108089
61.495,0,0.000,23.604,0.000,0.000,-0.102,0.0000000,0.0000000,0.000,0.000,0.456182,0.528778,0.706305,-0.115863
61.998,0,0.000,23.616,0.000,0.000,0.147,0.0000000,0.0000000,0.000,0.000,0.456550,0.532239,0.702104,-0.123829
62.501,0,0.000,23.623,0.000,0.000,0.065,0.0000000,0.0000000,0.000,0.000,0.459951,0.532053,0.698618,-0.131521
63.004,0,0.000,23.609,0.000,0.000,0.198,0.0000000,0.0000000,0.000,0.000,0.457236,0.534256,0.699304,-0.128376
63.507,0,0.000,23.611,0.000,0.000,-0.474,0.0000000,0.0000000,0.000,0.000,0.465374,0.527561,0.700459,-0.120264
64.009,0,0.005,23.632,0.000,0.000,-0.290,0.0000000,0.0000000,0.000,0.000,0.470515,0.535698,0.693652,-0.102423
64.514,0,0.000,23.611,0.000,0.000,-0.025,0.0000000,0.0000000,0.000,0.000,0.468854,0.530427,0.697379,-0.111739
65.018,0,0.000,23.611,0.000,0.000,-0.261,0.0000000,0.0000000,0.000,0.000,0.473479,0.548598,0.679832,-0.112637
65.518,0,0.000,23.614,0.000,0.000,-0.081,0.0000000,0.0000000,0.000,0.000,0.474849,0.546564,0.678796,-0.122567
66.018,0,0.000,23.595,0.000,0.000,-0.139,0.0000000,0.0000000,0.000,0.000,0.470766,0.547027,0.680373,-0.127408
66.518,0,0.000,23.620,0.000,0.000,0.148,0.0000000,0.0000000,0.000,0.000,0.468561,0.554628,0.674608,-0.133200
67.018,0,0.000,23.630,0.000,0.000,0.106,0.0000000,0.0000000,0.000,0.000,0.465720,0.556579,0.673782,-0.139076
67.518,0,0.000,23.607,0.000,0.000,0.138,0.0000000,0.0000000,0.000,0.000,0.466341,0.565593,0.667835,-0.128950
68.018,0,0.000,23.632,0.000,0.000,0.063,0.0000000,0.0000000,0.000,0.000,0.468520,0.564388,0.668273,-0.123965
68.518,0,0.000,23.609,0.000,0.000,0.060,0.0000000,0.0000000,0.000,0.000,0.466632,0.561564,0.673562,-0.114952
69.018,0,0.000,23.614,0.000,0.000,-0.093,0.0000000,0.0000000,0.000,0.000,0.460374,0.558506,0.680187,-0.116073
69.518,0,0.000,23.623,0.000,0.000,-0.052,0.0000000,0.0000000,0.000,0.000,0.451326,0.555373,0.686328,-0.129693
70.018,0,0.000,23.636,0.000,0.000,0.212,0.0000000,0.0000000,0.000,0.000,0.444125,0.557602,0.689916,-0.125893
70.518,0,0.000,23.632,0.000,0.000,0.033,0.0000000,0.0000000,0.000,0.000,0.444597,0.546461,0.696263,-0.137594
71.018,0,0.000,23.620,0.000,0.000,0.021,0.0000000,0.0000000,0.000,0.000,0.447691,0.542059,0.697186,-0.140272
71.518,0,0.000,23.616,0.000,0.000,0.156,0.0000000,0.0000000,0.000,0.000,0.438952,0.553923,0.693082,-0.141872
72.018,0,0.000,23.623,0.000,0.000,-0.146,0.0000000,0.0000000,0.000,0.000,0.448175,0.556046,0.687431,-0.131876
72.518,0,0.000,23.620,0.000,0.000,0.042,0.0000000,0.0000000,0.000,0.000,0.442896,0.556677,0.689918,-0.134041
73.018,0,0.000,23.611,0.000,0.000,0.016,0.0000000,0.0000000,0.000,0.000,0.452771,0.557192,0.685268,-0.122245
73.518,0,0.000,23.614,0.000,0.000,-0.057,0.0000000,0.0000000,0.000,0.000,0.449457,0.553166,0.691205,-0.119295
74.018,0,0.000,23.625,0.000,0.000,-0.165,0.0000000,0.0000000,0.000,0.000,0.450797,0.551585,0.691691,-0.118742
74.518,0,0.000,23.625,0.000,0.000,-0.096,0.0000000,0.0000000,0.000,0.000,0.442027,0.558888,0.690683,-0.123344
75.018,0,0.000,23.609,0.000,0.000,-0.168,0.0000000,0.0000000,0.000,0.000,0.445089,0.574642,0.677498,-0.112598
75.518,0,0.000,23.611,0.000,0.000,-0.247,0.0000000,0.0000000,0.000,0.000,0.456118,0.560450,0.682288,-0.111066
76.018,0,0.000,23.614,0.000,0.000,0.055,0.0000000,0.0000000,0.000,0.000,0.458484,0.556149,0.684821,-0.107289
76.518,0,0.000,23.600,0.000,0.000,-0.016,0.0000000,0.0000000,0.000,0.000,0.460973,0.558604,0.680339,-0.112265
77.018,0,0.000,23.630,0.000,0.000,0.202,0.0000000,0.0000000,0.000,0.000,0.453980,0.556771,0.683768,-0.127943
77.518,0,0.000,23.604,0.000,0.000,-0.023,0.0000000,0.0000000,0.000,0.000,0.453394,0.553450,0.688214,-0.120373
78.018,0,0.000,23.627,0.000,0.000,0.044,0.0000000,0.0000000,0.000,0.000,0.456510,0.545094,0.692883,-0.119937
78.518,0,0.000,23.598,0.000,0.000,0.071,0.0000000,0.0000000,0.000,0.000,0.443854,0.547441,0.698273,-0.125366
79.018,0,0.000,23.604,0.000,0.000,-0.087,0.0000000,0.0000000,0.000,0.000,0.453606,0.541445,0.694467,-0.137095
79.518,0,0.000,23.623,0.000,0.000,-0.133,0.0000000,0.0000000,0.000,0.000,0.451208,0.536277,0.697036,-0.151519
80.018,0,0.000,23.614,0.000,0.000,-0.158,0.0000000,0.0000000,0.000,0.000,0.454912,0.538826,0.692963,-0.150082
80.518,0,0.000,23.625,0.000,0.000,0.393,0.0000000,0.0000000,0.000,0.000,0.448195,0.548523,0.690538,-0.146288
81.018,0,0.000,23.604,0.000,0.000,-0.150,0.0000000,0.0000000,0.000,0.000,0.452792,0.543448,0.692532,-0.141574
81.518,0,0.005,23.625,0.000,0.000,-0.000,0.0000000,0.0000000,0.000,0.000,0.452608,0.544665,0.690173,-0.148820
82.518,0,0.000,23.614,0.000,0.000,-0.575,0.0000000,0.0000000,0.000,0.000,0.454134,0.536719,0.698475,-0.133519
83.018,0,0.000,23.609,0.000,0.000,0.078,0.0000000,0.0000000,0.000,0.000,0.456968,0.543579,0.692719,-0.125866
83.518,0,0.000,23.609,0.000,0.000,-0.115,0.0000000,0.0000000,0.000,0.000,0.465243,0.554716,0.680339,-0.113923
84.018,0,0.000,23.609,0.000,0.000,-1.086,0.0000000,0.0000000,0.000,0.000,0.454987,0.553046,0.690220,-0.103550
84.518,0,0.000,23.616,0.000,0.000,0.042,0.0000000,0.0000000,0.000,0.000,0.452375,0.561850,0.684906,-0.102884
85.019,0,0.000,23.636,0.000,0.000,0.576,0.0000000,0.0000000,0.000,0.000,0.458135,0.566365,0.677926,-0.098788
85.519,0,0.000,23.623,0.000,0.000,0.605,0.0000000,0.0000000,0.000,0.000,0.452481,0.555269,0.690461,-0.100997
86.023,0,0.000,23.623,0.000,0.000,-0.158,0.0000000,0.0000000,0.000,0.000,0.459555,0.546215,0.693421,-0.098110
86.527,0,0.000,23.620,0.000,0.000,0.013,0.0000000,0.0000000,0.000,0.000,0.460571,0.548298,0.689743,-0.107232
87.027,0,0.000,23.623,0.000,0.000,0.069,0.0000000,0.0000000,0.000,0.000,0.455537,0.558934,0.684430,-0.107865
87.527,0,0.000,23.616,0.000,0.000,0.031,0.0000000,0.0000000,0.000,0.000,0.452888,0.549217,0.693797,-0.109082
88.027,0,0.000,23.630,0.000,0.000,0.107,0.0000000,0.0000000,0.000,0.000,0.447330,0.550206,0.696239,-0.111450
88.527,0,0.000,23.616,0.000,0.000,0.085,0.0000000,0.0000000,0.000,0.000,0.448300,0.545049,0.699302,-0.113695
89.027,0,0.000,23.618,0.000,0.000,0.210,0.0000000,0.0000000,0.000,0.000,0.457723,0.536723,0.698197,-0.122223
89.527,0,0.000,23.620,0.000,0.000,-0.082,0.0000000,0.0000000,0.000,0.000,0.449272,0.538004,0.702956,-0.120660
90.027,0,0.000,23.611,0.000,0.000,0.022,0.0000000,0.0000000,0.000,0.000,0.449990,0.555150,0.689971,-0.115142
90.527,0,0.000,23.609,0.000,0.000,-0.062,0.0000000,0.0000000,0.000,0.000,0.450680,0.547797,0.693969,-0.123338
91.027,0,0.000,23.616,0.000,0.000,-0.739,0.0000000,0.0000000,0.000,0.000,0.455930,0.551209,0.687353,-0.125867
91.527,0,0.000,23.614,0.000,0.000,0.038,0.0000000,0.0000000,0.000,0.000,0.459148,0.554172,0.683270,-0.123368
92.027,0,0.000,23.620,0.000,0.000,0.139,0.0000000,0.0000000,0.000,0.000,0.460527,0.568525,0.673169,-0.107416
92.527,0,0.000,23.609,0.000,0.000,0.044,0.0000000,0.0000000,0.000,0.000,0.454895,0.560953,0.681125,-0.120297
93.027,0,0.000,23.630,0.000,0.000,-0.104,0.0000000,0.0000000,0.000,0.000,0.455010,0.553363,0.687565,-0.118364
93.527,0,0.000,23.636,0.000,0.000,-0.105,0.0000000,0.0000000,0.000,0.000,0.452275,0.556631,0.687747,-0.112309
94.027,0,0.000,23.607,0.000,0.000,-0.037,0.0000000,0.0000000,0.000,0.000,0.453723,0.553241,0.688847,-0.116403
94.527,0,0.000,23.602,0.000,0.000,0.033,0.0000000,0.0000000,0.000,0.000,0.461971,0.550073,0.687487,-0.106608
95.027,0,0.000,23.630,0.000,0.000,0.065,0.0000000,0.0000000,0.000,0.000,0.460022,0.547740,0.689984,-0.110828
