767.445,0,0.000,20.856,0.000,0.000,0.158,0.0000000,0.0000000,0.000,0.000,0.805626,0.065597,-0.035958,-0.587682
767.945,0,0.000,20.877,0.000,0.000,0.186,0.0000000,0.0000000,0.000,0.000,0.814012,0.064003,-0.034445,-0.576283
768.445,0,0.000,20.850,0.000,0.000,0.068,0.0000000,0.0000000,0.000,0.000,0.818002,0.067354,-0.039567,-0.569887
768.945,0,0.000,20.854,0.000,0.000,0.129,0.0000000,0.0000000,0.000,0.000,0.816075,0.063092,-0.055055,-0.571848
769.446,0,0.000,20.863,0.000,0.000,0.121,0.0000000,0.0000000,0.000,0.000,0.824997,0.053795,-0.057594,-0.559615
769.946,0,0.000,20.863,0.000,0.000,0.116,0.0000000,0.0000000,0.000,0.000,0.820160,0.049331,-0.064334,-0.566362
770.450,0,0.000,20.866,0.000,0.000,0.100,0.0000000,0.0000000,0.000,0.000,0.817229,0.031427,-0.060561,-0.572260
770.950,0,0.000,20.879,0.000,0.000,0.155,0.0000000,0.0000000,0.000,0.000,0.820137,0.046794,-0.056712,-0.567423
771.450,0,0.000,20.868,0.000,0.000,0.111,0.0000000,0.0000000,0.000,0.000,0.819752,0.041303,-0.050534,-0.568987
771.950,0,0.000,20.872,0.000,0.000,0.065,0.0000000,0.0000000,0.000,0.000,0.819576,0.052688,-0.058186,-0.567568
772.450,0,0.000,20.838,0.000,0.000,0.144,0.0000000,0.0000000,0.000,0.000,0.815275,0.062236,-0.049727,-0.573568
772.950,0,0.000,20.875,0.000,0.000,0.130,0.0000000,0.0000000,0.000,0.000,0.814787,0.055329,-0.055667,-0.574424
773.450,0,0.000,20.856,0.000,0.000,0.036,0.0000000,0.0000000,0.000,0.000,0.811086,0.054845,-0.040633,-0.580930
773.950,0,0.000,20.868,0.000,0.000,0.061,0.0000000,0.0000000,0.000,0.000,0.808989,0.056613,-0.036371,-0.583959
774.450,0,0.000,20.879,0.000,0.000,0.100,0.0000000,0.0000000,0.000,0.000,0.811025,0.046643,-0.040086,-0.581769
774.950,0,0.000,20.866,0.000,0.000,0.090,0.0000000,0.0000000,0.000,0.000,0.809972,0.043547,-0.048801,-0.582810
775.450,0,0.000,20.884,0.000,0.000,0.199,0.0000000,0.0000000,0.000,0.000,0.809086,0.063288,-0.038161,-0.583025
775.950,0,0.000,20.870,0.000,0.000,0.101,0.0000000,0.0000000,0.000,0.000,0.810209,0.062191,-0.030326,-0.582042
776.450,0,0.000,20.870,0.000,0.000,0.043,0.0000000,0.0000000,0.000,0.000,0.818367,0.058016,-0.035416,-0.570663
776.950,0,0.000,20.863,0.000,0.000,0.188,0.0000000,0.0000000,0.000,0.000,0.821851,0.052654,-0.032381,-0.566340
777.450,0,0.000,20.886,0.000,0.000,0.081,0.0000000,0.0000000,0.000,0.000,0.822030,0.058050,-0.030106,-0.565677
777.950,0,0.000,20.863,0.000,0.000,0.144,0.0000000,0.0000000,0.000,0.000,0.828483,0.048918,-0.043166,-0.556202
778.450,0,0.000,20.856,0.000,0.000,0.069,0.0000000,0.0000000,0.000,0.000,0.828210,0.040422,-0.060837,-0.555638
778.950,0,0.000,20.863,0.000,0.000,0.071,0.0000000,0.0000000,0.000,0.000,0.823664,0.056335,-0.058204,-0.561263
779.450,0,0.000,20.877,0.000,0.000,0.174,0.0000000,0.0000000,0.000,0.000,0.824078,0.056802,-0.061833,-0.560220
779.950,0,0.000,20.875,0.000,0.000,0.150,0.0000000,0.0000000,0.000,0.000,0.822511,0.053438,-0.059233,-0.563126
780.450,0,0.000,20.850,0.000,0.000,0.150,0.0000000,0.0000000,0.000,0.000,0.828971,0.046256,-0.065620,-0.553500
780.950,0,0.000,20.861,0.000,0.000,0.135,0.0000000,0.0000000,0.000,0.000,0.831394,0.055377,-0.058212,-0.549844
781.450,0,0.000,20.877,0.000,0.000,0.119,0.0000000,0.0000000,0.000,0.000,0.836361,0.049576,-0.040882,-0.544400
781.950,0,0.000,20.843,0.000,0.000,0.077,0.0000000,0.0000000,0.000,0.000,0.832338,0.057144,-0.044820,-0.549490
782.450,0,0.000,20.870,0.000,0.000,0.167,0.0000000,0.0000000,0.000,0.000,0.833110,0.058769,-0.043374,-0.548264
782.950,0,0.000,20.866,0.000,0.000,0.146,0.0000000,0.0000000,0.000,0.000,0.833614,0.045606,-0.059376,-0.547249
783.450,0,0.000,20.875,0.000,0.000,0.182,0.0000000,0.0000000,0.000,0.000,0.837026,0.055114,-0.061083,-0.540942
783.950,0,0.000,20.863,0.000,0.000,0.091,0.0000000,0.0000000,0.000,0.000,0.835610,0.069527,-0.061722,-0.541398
784.450,0,0.000,20.870,0.000,0.000,0.105,0.0000000,0.0000000,0.000,0.000,0.838861,0.069060,-0.046784,-0.537916
784.950,0,0.000,20.859,0.000,0.000,0.085,0.0000000,0.0000000,0.000,0.000,0.840636,0.068631,-0.044818,-0.535362
785.450,0,0.000,20.872,0.000,0.000,0.097,0.0000000,0.0000000,0.000,0.000,0.837988,0.067520,-0.040243,-0.539998
785.950,0,0.000,20.868,0.000,0.000,0.091,0.0000000,0.0000000,0.000,0.000,0.839691,0.070491,-0.039048,-0.537053
786.450,0,0.000,20.866,0.000,0.000,0.128,0.0000000,0.0000000,0.000,0.000,0.849132,0.068296,-0.043309,-0.521953
786.950,0,0.000,20.866,0.000,0.000,0.086,0.0000000,0.0000000,0.000,0.000,0.854691,0.061140,-0.054113,-0.512676
787.450,0,0.000,20.900,0.000,0.000,0.149,0.0000000,0.0000000,0.000,0.000,0.859252,0.059312,-0.052117,-0.505422
787.950,0,0.000,20.872,0.000,0.000,0.084,0.0000000,0.0000000,0.000,0.000,0.856245,0.067878,-0.053482,-0.509290
788.450,0,0.000,20.861,0.000,0.000,0.086,0.0000000,0.0000000,0.000,0.000,0.850981,0.064562,-0.065919,-0.517028
788.950,0,0.000,20.856,0.000,0.000,0.193,0.0000000,0.0000000,0.000,0.000,0.844713,0.064678,-0.073511,-0.526187
789.450,0,0.000,20.861,0.000,0.000,0.124,0.0000000,0.0000000,0.000,0.000,0.839269,0.075749,-0.044973,-0.536532
789.950,0,0.000,20.852,0.000,0.000,0.245,0.0000000,0.0000000,0.000,0.000,0.838676,0.055517,-0.067963,-0.537515
790.450,0,0.000,20.845,0.000,0.000,0.172,0.0000000,0.0000000,0.000,0.000,0.837343,0.054134,-0.062182,-0.540425
790.950,0,0.000,20.872,0.000,0.000,0.174,0.0000000,0.0000000,0.000,0.000,0.845540,0.046009,-0.041192,-0.530329
791.450,0,0.000,20.856,0.000,0.000,0.107,0.0000000,0.0000000,0.000,0.000,0.849179,0.048815,-0.039829,-0.524333
791.950,0,0.000,20.879,0.000,0.000,0.021,0.0000000,0.0000000,0.000,0.000,0.851417,0.050751,-0.045454,-0.520045
792.450,0,0.000,20.870,0.000,0.000,0.060,0.0000000,0.0000000,0.000,0.000,0.844884,0.058384,-0.044605,-0.529880
792.950,0,0.000,20.870,0.000,0.000,0.074,0.0000000,0.0000000,0.000,0.000,0.846236,0.052069,-0.054977,-0.527401
793.450,0,0.000,20.861,0.000,0.000,0.149,0.0000000,0.0000000,0.000,0.000,0.846035,0.068125,-0.043069,-0.527001
793.950,0,0.000,20.866,0.000,0.000,0.064,0.0000000,0.0000000,0.000,0.000,0.850363,0.053372,-0.040233,-0.521934
794.450,0,0.000,20.875,0.000,0.000,0.142,0.0000000,0.0000000,0.000,0.000,0.848565,0.063340,-0.045570,-0.523307
794.950,0,0.000,20.875,0.000,0.000,0.057,0.0000000,0.0000000,0.000,0.000,0.854065,0.053252,-0.046547,-0.515336
795.450,0,0.000,20.863,0.000,0.000,0.148,0.0000000,0.0000000,0.000,0.000,0.854583,0.055194,-0.050759,-0.513872
795.950,0,0.000,20.881,0.000,0.000,0.164,0.0000000,0.0000000,0.000,0.000,0.858896,0.044345,-0.052374,-0.507531
796.450,0,0.000,20.870,0.000,0.000,0.079,0.0000000,0.0000000,0.000,0.000,0.861720,0.049211,-0.045528,-0.502935
796.950,0,0.000,20.852,0.000,0.000,0.093,0.0000000,0.0000000,0.000,0.000,0.856313,0.051669,-0.045456,-0.511852
797.450,0,0.000,20.868,0.000,0.000,0.215,0.0000000,0.0000000,0.000,0.000,0.862248,0.058586,-0.053252,-0.500260
797.950,0,0.000,20.870,0.000,0.000,0.092,0.0000000,0.0000000,0.000,0.000,0.863085,0.070206,-0.055872,-0.497025
798.450,0,0.000,20.870,0.000,0.000,0.128,0.0000000,0.0000000,0.000,0.000,0.862987,0.056763,-0.061448,-0.498252
798.950,0,0.000,20.888,0.000,0.000,0.180,0.0000000,0.0000000,0.000,0.000,0.864472,0.052728,-0.059875,-0.496310
799.450,0,0.000,20.859,0.000,0.000,0.069,0.0000000,0.0000000,0.000,0.000,0.862730,0.057027,-0.050183,-0.499926
799.950,0,0.000,20.859,0.000,0.000,0.185,0.0000000,0.0000000,0.000,0.000,0.860174,0.060146,-0.050550,-0.503912
800.455,0,0.000,20.879,0.000,0.000,0.133,0.0000000,0.0000000,0.000,0.000,0.863271,0.059156,-0.051999,-0.498558
800.955,0,0.000,20.877,0.000,0.000,0.165,0.0000000,0.0000000,0.000,0.000,0.864714,0.054468,-0.043782,-0.497379
801.455,0,0.000,20.872,0.000,0.000,0.199,0.0000000,0.0000000,0.000,0.000,0.866331,0.052256,-0.042861,-0.494877
801.955,0,0.000,20.877,0.000,0.000,0.136,0.0000000,0.0000000,0.000,0.000,0.864242,0.042156,-0.045556,-0.499233
802.455,0,0.000,20.861,0.000,0.000,0.083,0.0000000,0.0000000,0.000,0.000,0.866688,0.048161,-0.050953,-0.493899
802.955,0,0.000,20.870,0.000,0.000,0.161,0.0000000,0.0000000,0.000,0.000,0.865309,0.060487,-0.040559,-0.495919
