State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
1354.014,4,4,1.971,-5.212,57.634,6.632,-14.932,-4.909,5.473,-7.518,5.937,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1000.778,44.509,104.297,57.443,-6.149,-7.456,5.323,0.822,0.918,-0.961,-2488.000,653.000,5489.000,-0.041,-0.486,0.733,-0.474,3.145,7.863
1354.215,4,4,2.185,-5.349,56.553,6.813,-14.125,-3.491,4.414,-4.588,7.875,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1000.922,44.502,103.089,56.235,-5.423,-6.939,4.999,1.142,0.999,-1.018,-2620.000,354.000,5445.000,-0.125,-0.466,0.808,-0.337,3.126,7.815
1354.416,4,4,2.311,-5.256,55.636,6.687,-12.809,-1.785,3.356,-2.508,9.878,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.054,44.510,101.977,55.123,-5.919,-7.283,5.200,1.018,0.997,-1.146,-2952.000,54.000,5438.000,-0.204,-0.440,0.854,-0.187,3.194,7.984
1354.617,4,4,2.337,-4.951,54.905,6.204,-10.907,0.042,1.828,0.496,11.136,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.167,44.511,101.033,54.179,-6.249,-7.779,5.294,1.180,0.782,-1.317,-3419.000,-26.000,5219.000,-0.249,-0.384,0.889,-0.020,3.113,7.782
1354.818,4,4,2.256,-4.465,54.301,5.366,-8.735,1.705,0.058,2.445,11.192,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.272,44.505,100.145,53.291,-5.976,-8.548,4.741,0.482,0.443,-0.986,-3611.000,13.000,5076.000,-0.266,-0.373,0.884,0.091,3.174,7.935
1355.019,4,4,2.074,-3.875,53.715,4.311,-6.877,2.963,-1.270,1.815,10.248,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.384,44.507,99.210,52.356,-5.437,-7.635,4.698,0.300,0.292,-0.109,-3709.000,115.000,4948.000,-0.319,-0.368,0.866,0.110,3.132,7.831
1355.220,4,4,1.826,-3.272,53.092,3.412,-5.397,4.043,-0.921,0.993,10.424,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.499,44.506,98.244,51.390,-5.890,-6.917,5.287,0.064,-0.160,0.009,-3682.000,4.000,4927.000,-0.331,-0.357,0.869,0.092,3.135,7.839
1355.421,4,4,1.559,-2.716,52.477,2.688,-4.301,4.867,-0.536,0.119,9.868,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.599,44.508,97.400,50.546,-5.308,-6.026,5.761,-0.192,-0.471,-0.200,-3730.000,85.000,4993.000,-0.303,-0.354,0.882,0.069,3.165,7.911
1355.622,4,4,1.303,-2.230,51.891,2.092,-3.424,5.658,-0.391,-0.049,10.230,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.689,44.495,96.648,49.794,-5.085,-6.393,6.170,-0.271,-0.330,0.051,-3321.000,235.000,5153.000,-0.283,-0.359,0.889,0.036,3.165,7.911
1355.823,4,4,1.063,-1.821,51.349,1.524,-2.781,6.189,-0.714,-0.415,9.291,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.766,44.515,95.994,49.140,-4.008,-5.294,6.551,-0.045,-0.019,0.162,-3287.000,420.000,5201.000,-0.264,-0.331,0.906,0.021,3.135,7.839
1356.024,4,4,0.849,-1.498,50.643,1.137,-2.473,6.658,-0.238,-1.448,10.008,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.891,44.509,94.950,48.096,-4.949,-5.430,6.953,-0.878,0.354,0.556,-3384.000,467.000,5095.000,-0.283,-0.350,0.892,-0.044,3.197,7.992
1356.225,4,4,0.673,-1.257,49.747,0.916,-2.232,6.934,0.239,-1.306,10.065,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.037,44.513,93.720,46.867,-5.603,-4.992,6.838,0.036,0.249,0.219,-3744.000,633.000,4750.000,-0.298,-0.315,0.899,-0.058,3.097,7.742
1356.426,4,4,0.529,-1.069,48.780,0.656,-1.948,7.252,-0.239,-0.718,10.781,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.172,44.516,92.588,45.734,-4.935,-5.854,7.628,-0.079,0.034,-0.156,-3703.000,628.000,4668.000,-0.267,-0.315,0.910,-0.039,3.132,7.831
1356.627,4,4,0.403,-0.918,47.892,0.363,-1.744,7.281,-0.651,-0.814,9.179,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.271,44.515,91.755,44.901,-4.094,-5.409,6.271,-0.675,0.763,0.226,-3857.000,804.000,4507.000,-0.286,-0.350,0.891,-0.041,3.097,7.742
1356.828,4,4,0.279,-0.778,47.069,-0.010,-1.272,7.532,-1.302,0.794,10.144,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.364,44.511,90.981,44.127,-5.200,-5.416,6.989,1.263,0.880,0.021,-4133.000,760.000,4175.000,-0.330,-0.254,0.908,0.040,3.190,7.976
1357.029,4,4,0.143,-0.614,46.053,-0.532,-0.568,7.577,-2.309,2.278,9.974,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.518,44.522,89.680,42.826,-5.516,-5.667,6.888,0.995,0.558,-0.507,-4370.000,433.000,3981.000,-0.349,-0.209,0.902,0.147,3.113,7.782
1357.230,4,4,-0.038,-0.412,44.994,-1.492,0.237,7.466,-4.853,3.180,9.339,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.650,44.502,88.576,41.722,-4.870,-5.998,7.822,1.270,0.616,-0.701,-4461.000,512.000,3929.000,-0.350,-0.145,0.882,0.280,3.116,7.790
1357.431,4,4,-0.286,-0.193,43.878,-2.591,0.857,7.030,-6.039,2.703,7.730,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.783,44.509,87.459,40.605,-4.410,-6.019,6.917,0.181,1.080,-0.173,-4408.000,521.000,3663.000,-0.392,-0.151,0.839,0.346,3.158,7.895
1357.632,4,4,-0.597,0.033,42.810,-3.885,1.569,6.584,-7.629,3.606,7.154,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1002.890,44.515,86.564,39.710,-5.409,-6.012,7.549,1.189,0.997,-0.369,-4575.000,595.000,3153.000,-0.409,-0.062,0.792,0.449,3.168,7.919
1357.833,4,4,-0.959,0.244,41.620,-5.152,1.914,5.775,-8.218,2.201,5.336,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.031,44.524,85.379,38.525,-4.676,-5.911,6.637,0.454,0.588,-0.756,-4479.000,768.000,2862.000,-0.414,-0.064,0.727,0.544,3.110,7.774
1358.034,4,4,-1.351,0.407,40.511,-6.388,2.008,4.966,-8.846,1.282,4.396,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.126,44.513,84.579,37.725,-4.504,-5.775,6.752,0.980,0.513,-0.577,-4421.000,1191.000,2830.000,-0.395,-0.021,0.665,0.634,3.152,7.879
1358.235,4,4,-1.748,0.517,39.474,-7.468,2.018,4.088,-8.863,1.082,3.123,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.213,44.514,83.851,36.997,-4.461,-5.998,5.797,-0.062,0.388,-0.117,-4231.000,1421.000,2744.000,-0.431,-0.029,0.631,0.645,3.145,7.863
1358.436,4,4,-2.136,0.592,38.405,-8.490,2.076,3.227,-9.349,1.466,2.656,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.319,44.522,82.963,36.109,-4.726,-6.529,5.624,0.428,0.107,0.277,-4198.000,1460.000,2707.000,-0.435,-0.020,0.624,0.649,3.187,7.968
1358.637,4,4,-2.498,0.658,37.218,-9.248,2.303,2.602,-8.756,2.442,3.714,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.456,44.517,81.816,34.962,-5.272,-6.680,4.899,-0.494,-0.769,0.317,-4284.000,1343.000,2816.000,-0.456,-0.088,0.662,0.588,3.094,7.734
1358.838,4,4,-2.803,0.738,35.987,-9.655,2.673,2.282,-7.617,3.317,5.034,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.595,44.516,80.649,33.795,-5.689,-6.694,4.145,-0.893,-0.737,0.454,-4248.000,1177.000,3023.000,-0.488,-0.157,0.705,0.490,3.142,7.855
1359.039,4,4,-3.021,0.824,34.774,-9.625,2.856,2.460,-5.880,2.554,7.392,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.735,44.532,79.477,32.623,-5.689,-6.213,4.978,-0.607,-1.427,0.111,-4265.000,1007.000,3309.000,-0.438,-0.222,0.773,0.402,3.145,7.863
1359.240,4,4,-3.130,0.889,33.694,-9.180,2.820,2.912,-4.032,1.597,8.481,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.853,44.517,78.486,31.632,-4.884,-6.134,5.409,-0.790,-1.453,0.352,-4134.000,985.000,3813.000,-0.374,-0.290,0.833,0.288,3.168,7.919
1359.441,4,4,-3.121,0.913,32.554,-8.402,2.585,3.464,-2.358,0.648,9.598,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.013,44.534,77.141,30.287,-4.626,-5.940,6.436,-0.692,-1.042,0.793,-3876.000,959.000,4248.000,-0.318,-0.313,0.881,0.159,3.190,7.976
1359.642,4,4,-2.999,0.890,31.460,-7.371,2.224,4.217,-0.860,-0.019,10.928,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.157,44.528,75.940,29.086,-5.215,-6.192,7.391,-0.441,-0.586,1.236,-3943.000,758.000,4431.000,-0.293,-0.312,0.904,0.021,3.158,7.895
1359.843,4,4,-2.780,0.806,30.435,-6.191,1.511,4.840,0.324,-1.937,10.545,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.290,44.523,74.826,27.972,-5.222,-5.840,7.327,-1.155,-0.213,1.038,-4045.000,458.000,4541.000,-0.267,-0.354,0.890,-0.108,3.187,7.968
1360.044,4,4,-2.485,0.664,29.501,-4.941,0.836,5.486,1.259,-2.032,10.799,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.406,44.524,73.846,26.992,-5.710,-5.797,7.492,0.262,-0.313,0.952,-4113.000,183.000,4537.000,-0.256,-0.312,0.896,-0.187,3.174,7.935
1360.245,4,4,-2.137,0.475,28.548,-3.701,-0.029,5.847,1.902,-3.358,9.850,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.539,44.522,72.739,25.885,-5.380,-5.832,6.996,-0.790,-0.151,0.584,-3976.000,-185.000,4634.000,-0.217,-0.365,0.869,-0.253,3.187,7.968
1360.446,4,4,-1.748,0.256,27.580,-2.324,-0.702,6.238,3.362,-2.836,10.338,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.668,44.519,71.657,24.804,-6.278,-6.321,6.845,0.673,-0.479,0.390,-3967.000,-329.000,4799.000,-0.207,-0.314,0.883,-0.280,3.126,7.815
1360.647,4,4,-1.331,0.025,26.624,-1.064,-1.456,6.229,3.612,-3.701,8.459,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.786,44.524,70.667,23.813,-5.437,-5.955,5.768,-0.793,-0.507,-0.258,-3752.000,-404.000,4986.000,-0.156,-0.397,0.857,-0.290,3.177,7.944
1360.848,4,4,-0.914,-0.212,25.652,0.039,-2.100,6.270,3.664,-3.630,8.780,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.905,44.519,69.669,22.815,-5.265,-6.120,6.206,0.330,-0.482,-0.049,-3470.000,-306.000,5284.000,-0.142,-0.383,0.863,-0.298,3.161,7.903
1361.049,4,4,-0.517,-0.442,24.675,0.982,-2.695,6.102,3.661,-3.842,7.705,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.020,44.513,68.704,21.850,-5.078,-5.840,5.258,-0.228,-0.198,0.011,-3358.000,-218.000,5270.000,-0.140,-0.418,0.842,-0.312,3.194,7.984
1361.250,4,4,-0.147,-0.667,23.728,1.865,-3.315,6.016,4.096,-4.416,7.906,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.125,44.510,67.826,20.973,-5.538,-6.026,5.639,0.017,-0.473,-0.266,-3140.000,-266.000,5388.000,-0.127,-0.420,0.840,-0.319,3.103,7.758
1361.451,4,4,0.196,-0.883,22.776,2.659,-3.829,5.881,4.344,-4.315,7.592,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.236,44.512,66.897,20.043,-5.021,-6.328,5.466,-0.175,-0.584,-0.207,-2826.000,-126.000,5470.000,-0.095,-0.435,0.830,-0.336,3.194,7.984
1361.652,4,4,0.498,-1.091,21.807,3.164,-4.418,5.656,3.503,-5.110,7.069,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.349,44.501,65.952,19.098,-4.489,-5.804,5.876,-0.317,-0.303,0.460,-2621.000,-41.000,5633.000,-0.082,-0.435,0.805,-0.394,3.152,7.879
1361.853,4,4,0.747,-1.314,20.878,3.543,-5.242,6.217,3.377,-6.719,10.959,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.459,44.514,65.031,18.177,-5.746,-8.160,8.777,0.441,-0.030,0.712,-2598.000,50.000,5665.000,-0.128,-0.391,0.794,-0.448,3.132,7.831
1362.054,4,4,0.947,-1.581,20.077,3.816,-6.370,7.966,3.250,-8.769,17.267,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.570,44.509,64.098,17.244,-8.217,-12.240,12.972,0.422,0.147,0.652,-2449.000,95.000,5688.000,-0.183,-0.355,0.777,-0.487,3.110,7.774
1362.255,4,4,1.043,-1.941,19.126,3.041,-8.197,7.594,-1.773,-12.963,7.825,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.728,44.519,62.780,15.926,-8.303,-6.759,10.853,-1.753,0.758,0.656,-2824.000,-761.000,5615.000,-0.177,-0.506,0.655,-0.532,3.126,7.815
1362.456,4,4,1.066,-2.318,18.132,3.219,-8.682,6.521,3.008,-7.039,3.945,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.831,44.511,61.916,15.062,-5.718,-5.402,3.505,-0.019,-0.275,-0.158,-3092.000,399.000,5213.000,-0.130,-0.511,0.671,-0.521,3.190,7.976
1362.657,4,4,1.081,-2.612,17.175,3.056,-9.036,6.336,1.347,-6.975,7.738,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.920,44.522,61.167,14.313,-5.114,-4.590,7.944,1.383,-0.848,-0.345,-2670.000,-880.000,5656.000,-0.107,-0.356,0.771,-0.517,3.110,7.774
1362.858,4,4,1.112,-2.847,16.294,3.546,-9.421,5.801,4.662,-7.596,5.420,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1006.003,44.513,60.475,13.621,-4.518,-7.441,5.746,-2.075,0.075,0.207,-2420.000,403.000,5492.000,0.016,-0.490,0.689,-0.534,3.190,7.976
1363.059,4,4,1.125,-3.050,15.357,2.950,-9.870,5.965,-0.723,-8.324,8.973,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1006.118,44.525,59.513,12.659,-5.466,-5.272,9.625,1.773,1.010,0.396,-2802.000,-341.000,5631.000,-0.164,-0.413,0.741,-0.504,3.094,7.734
1363.260,4,4,1.052,-3.326,14.212,2.280,-11.709,3.924,-1.236,-15.787,-1.921,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1006.258,44.522,58.344,11.490,-8.203,-7.951,11.133,-5.003,0.882,0.565,-3543.000,458.000,5037.000,-0.000,-0.729,0.437,-0.526,3.090,7.726
1363.461,4,4,0.894,-3.697,13.053,1.215,-12.912,1.661,-3.512,-13.361,-4.643,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1006.333,44.521,57.719,10.865,-8.160,-9.560,7.377,-1.391,1.419,2.391,-4267.000,1226.000,2950.000,-0.156,-0.826,0.201,-0.504,3.094,7.734
1363.662,4,4,0.653,-4.057,11.972,0.085,-13.651,-0.103,-4.319,-11.775,-4.010,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1006.388,44.528,57.250,10.396,-8.734,-4.137,8.943,2.201,0.277,0.147,-4756.000,472.000,2860.000,-0.278,-0.774,0.362,-0.439,3.187,7.968
1367.048,4,4,-24.301,-69.590,-7.457,-13.822,-22.188,-10.888,-6.986,-10.766,-3.995,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1007.984,44.487,43.908,-2.946,-6.910,-6.529,9.503,-1.102,0.060,0.482,-3765.000,512.000,4653.000,-0.267,-0.798,0.252,-0.479,3.152,7.879
1367.249,4,4,-2.298,-6.271,-4.260,-8.403,-6.009,-9.075,-5.139,-7.120,1.903,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.107,44.487,42.879,-3.975,-3.915,-6.077,5.337,0.224,2.599,4.898,-4315.000,146.000,4097.000,-0.290,-0.660,0.304,-0.623,3.110,7.774
1367.450,5,5,-1.931,-3.598,-4.585,-8.916,-6.453,-8.957,-5.198,-7.137,-1.312,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.036,44.469,43.476,-3.378,-7.262,-1.796,4.870,1.673,3.628,2.693,-3787.000,-2752.000,1706.000,-0.439,-0.595,0.367,-0.564,3.090,7.726
1367.651,5,5,-2.275,-2.941,-5.121,-9.728,-6.676,-9.556,-6.085,-3.758,-4.878,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.049,44.493,43.368,-3.486,-7.592,-0.266,4.152,-2.237,0.999,1.907,-1474.000,-3398.000,588.000,-0.330,-0.577,0.168,-0.728,3.158,7.895
1367.852,5,5,-2.697,-2.773,-5.462,-9.164,-6.767,-7.818,0.466,-2.857,6.115,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.047,44.475,43.382,-3.472,6.285,1.638,1.896,-8.667,-0.236,0.273,-493.000,-4063.000,2739.000,0.218,-0.527,-0.260,-0.779,3.129,7.823
1368.053,5,5,-3.107,-2.716,-5.642,-10.464,-6.259,-8.243,-9.474,-0.100,-5.331,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.056,44.482,43.312,-3.542,-8.160,-5.193,4.963,-0.394,-1.080,-0.396,-48.000,-1128.000,5572.000,0.301,-0.397,-0.235,-0.835,3.161,7.903
1368.254,5,5,-3.499,-2.621,-5.835,-10.549,-5.620,-7.897,-4.360,0.226,-2.086,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.082,44.476,43.090,-3.764,-3.412,-2.162,2.665,-0.686,0.183,0.196,502.000,-869.000,5426.000,0.354,-0.401,-0.272,-0.800,3.106,7.766
1368.455,5,5,-3.737,-2.485,-6.165,-10.260,-5.278,-7.826,-3.421,-1.525,-3.413,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.158,44.477,42.456,-4.398,-4.453,-2.413,0.151,4.163,-0.776,-0.332,-37.000,-310.000,5589.000,0.012,-0.405,-0.098,-0.909,3.158,7.895
1368.656,5,5,-3.819,-2.194,-5.985,-9.832,-2.908,-5.664,-3.461,8.578,5.725,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.094,44.473,42.987,-3.867,0.503,3.864,10.157,4.440,-0.394,-0.034,14.000,-2650.000,5101.000,-0.286,-0.200,0.043,-0.936,3.126,7.815
1368.857,5,5,-3.666,-1.741,-5.843,-7.615,-1.598,-6.188,5.135,3.716,-7.222,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.116,44.474,42.807,-4.047,4.274,8.584,0.618,1.278,0.192,-0.245,78.000,-3944.000,3746.000,-0.553,-0.031,-0.042,-0.831,3.087,7.718
1369.058,5,5,-3.249,-1.273,-5.844,-5.453,-0.483,-6.847,5.159,3.354,-7.984,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.124,44.474,42.742,-4.112,3.247,9.345,1.932,0.415,0.464,-0.004,119.000,-4023.000,3234.000,-0.611,0.000,-0.118,-0.783,3.177,7.944
1369.259,5,5,-2.719,-0.812,-5.895,-3.975,0.686,-7.489,2.432,4.349,-8.313,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.120,44.465,42.774,-4.079,0.675,9.417,2.191,-0.298,-0.062,-0.079,0.000,-3975.000,3239.000,-0.605,-0.010,-0.097,-0.790,3.181,7.952
1369.460,5,5,-2.236,-0.339,-5.989,-3.471,2.161,-7.951,-1.684,6.700,-7.753,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.122,44.458,42.755,-4.099,-2.686,9.388,3.534,-0.582,-0.173,-0.006,-138.000,-3937.000,3425.000,-0.560,-0.068,-0.033,-0.825,3.184,7.960
1369.661,5,5,-1.845,0.159,-6.053,-2.867,3.672,-8.008,-0.530,7.826,-6.106,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.119,44.454,42.783,-4.071,-1.077,8.871,4.353,-0.426,-0.019,-0.185,-156.000,-3913.000,3663.000,-0.524,-0.076,-0.020,-0.848,3.129,7.823
1369.862,5,5,-1.499,0.673,-6.051,-2.056,5.200,-7.795,1.116,8.909,-4.989,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.112,44.450,42.843,-4.011,0.532,8.993,4.935,-0.684,-0.034,-0.219,-158.000,-3801.000,3807.000,-0.487,-0.042,-0.028,-0.872,3.165,7.911
1370.063,5,5,-1.202,1.196,-5.980,-1.743,6.720,-6.943,-0.804,9.912,-1.690,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.110,44.441,42.858,-3.996,-0.991,7.815,6.299,-1.165,-0.004,-0.064,-76.000,-3598.000,4299.000,-0.406,-0.052,-0.023,-0.912,3.142,7.855
1370.264,5,5,-1.029,1.663,-5.757,-2.327,7.296,-4.398,-4.944,6.159,7.438,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.112,44.446,42.837,-4.017,-3.290,4.267,9.417,-4.033,-0.256,-0.469,-94.000,-2773.000,5181.000,-0.114,-0.093,0.007,-0.989,3.094,7.734
1370.465,5,5,-0.957,1.833,-5.440,-2.359,4.739,-3.973,-2.058,-9.082,-2.327,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.106,44.451,42.890,-3.964,-1.070,-6.817,6.673,-8.729,0.396,-0.277,-115.000,766.000,5049.000,0.479,-0.078,-0.033,-0.874,3.184,7.960
1370.666,5,5,-0.888,1.855,-5.198,-1.971,5.956,-2.928,0.166,9.741,1.603,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.111,44.451,42.849,-4.005,-0.395,-4.813,-8.612,-4.547,-0.249,-0.520,-426.000,1527.000,1212.000,0.900,-0.018,-0.024,-0.434,3.090,7.726
1370.867,5,5,-0.797,1.952,-4.903,-1.630,6.048,-0.769,0.110,4.351,8.181,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.117,44.453,42.800,-4.054,-0.108,-0.374,-9.259,-0.215,-0.147,-0.283,-189.000,128.000,92.000,0.975,0.015,-0.016,-0.222,3.129,7.823
1371.068,5,5,-0.686,2.077,-4.508,-1.143,6.948,0.671,1.053,8.616,5.605,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.109,44.456,42.862,-3.992,1.839,-4.137,-9.287,1.410,0.000,0.085,-228.000,446.000,265.000,0.958,0.022,0.032,-0.284,3.168,7.919
1371.269,5,5,-0.572,2.269,-4.126,-0.956,7.809,1.604,-0.210,8.809,4.056,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.102,44.451,42.922,-3.932,-0.050,-5.323,-8.109,-0.207,0.000,0.181,-251.000,826.000,492.000,0.961,-0.000,0.013,-0.275,3.126,7.815
1371.470,5,5,-0.475,2.496,-3.787,-0.766,8.576,2.453,0.002,8.796,4.486,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.095,44.450,42.980,-3.874,-0.201,-5.085,-8.461,0.077,0.036,0.145,-178.000,753.000,544.000,0.961,-0.017,0.004,-0.275,3.158,7.895
1371.671,5,5,-0.395,2.734,-3.574,-0.677,9.275,2.970,-0.345,8.933,3.850,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.110,44.442,42.857,-3.997,-0.625,-5.157,-8.232,0.467,-0.153,-0.151,-270.000,880.000,532.000,0.954,-0.003,-0.019,-0.298,3.094,7.734
1371.872,5,5,-0.325,2.976,-3.442,-0.470,9.986,2.385,0.380,9.478,-1.346,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.105,44.423,42.895,-3.959,-0.007,-6.903,-6.644,2.058,0.113,0.153,-171.000,1321.000,1037.000,0.899,-0.020,-0.003,-0.438,3.155,7.887
1372.073,5,5,-0.254,3.154,-3.509,-0.262,9.643,0.312,0.525,4.592,-9.011,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.103,44.431,42.914,-3.940,-0.208,-9.905,-2.097,1.749,0.175,0.066,-274.000,1899.000,2095.000,0.793,-0.034,0.014,-0.608,3.142,7.855
1372.274,5,5,-0.209,3.229,-3.757,-0.470,9.380,-1.495,-1.451,5.133,-8.499,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.101,44.426,42.934,-3.920,-2.026,-9.618,-2.018,-0.844,-0.138,-0.026,-170.000,1917.000,2574.000,0.809,-0.047,-0.036,-0.585,3.145,7.863
